path,year,model,gpu,problem,correct,tok_len,reported_completion_tokens,tokens_from_logprobs,length_consistent,len_chars,mean_token_logprob,mean_negative_logprob
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_2/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_2/result.json,,10,False,8243,8243,8243,True,31365,-0.8063197984523586,0.8063197984523586
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_5/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_5/result.json,,10,False,12411,12411,12411,True,43442,-0.8324667282503501,0.8324667282503501
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_3/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_3/result.json,,10,False,7259,7259,7259,True,29697,-0.8053079760667198,0.8053079760667198
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_6/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_6/result.json,,10,False,4292,4292,4292,True,16583,-0.6801319534760853,0.6801319534760853
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_1/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/10/gen_1/result.json,,10,False,8736,8736,8736,True,34648,-0.8661725990956688,0.8661725990956688
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_4/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_4/result.json,,8,False,14495,14495,14495,True,37348,-0.6153218539436842,0.6153218539436842
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_0/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_0/result.json,,8,False,13411,13411,13411,True,34660,-0.5063428161960021,0.5063428161960021
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_7/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_7/result.json,,8,False,13266,13266,13266,True,35583,-0.5318151561911437,0.5318151561911437
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_2/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_2/result.json,,8,False,9645,9645,9645,True,28741,-0.7799247723687408,0.7799247723687408
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_5/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_5/result.json,,8,False,10832,10832,10832,True,29321,-0.5438486475924491,0.5438486475924491
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_3/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_3/result.json,,8,False,14325,14325,14325,True,37635,-0.5884049958162146,0.5884049958162146
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_6/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_6/result.json,,8,False,7991,7991,7991,True,21730,-0.557480547480734,0.557480547480734
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_1/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/8/gen_1/result.json,,8,,16000,16000,16000,True,37241,-0.49265835272724123,0.49265835272724123
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_4/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_4/result.json,,4,True,5816,5816,5816,True,17510,-0.6008161094715156,0.6008161094715156
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_0/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_0/result.json,,4,True,7685,7685,7685,True,23964,-0.6544920034781224,0.6544920034781224
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_7/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_7/result.json,,4,True,9790,9790,9790,True,29390,-0.7156133523398304,0.7156133523398304
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_2/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_2/result.json,,4,True,7302,7302,7302,True,21450,-0.5819108843619953,0.5819108843619953
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_5/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_5/result.json,,4,True,4419,4419,4419,True,14249,-0.6150074003458579,0.6150074003458579
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_3/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_3/result.json,,4,False,8994,8994,8994,True,27262,-0.7107174970792062,0.7107174970792062
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_6/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_6/result.json,,4,True,4627,4627,4627,True,14511,-0.5846407125192427,0.5846407125192427
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_1/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/4/gen_1/result.json,,4,False,4857,4857,4857,True,14156,-0.5182603341288845,0.5182603341288845
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_4/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_4/result.json,,6,False,5764,5764,5764,True,24955,-1.0802115654126596,1.0802115654126596
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_0/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_0/result.json,,6,False,5943,5943,5943,True,26147,-1.1022161300733209,1.1022161300733209
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_7/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_7/result.json,,6,False,5873,5873,5873,True,23204,-1.0149843616389698,1.0149843616389698
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_2/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_2/result.json,,6,False,3873,3873,3873,True,16889,-0.9587288762992641,0.9587288762992641
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_5/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_5/result.json,,6,False,7685,7685,7685,True,30454,-1.0214734276291086,1.0214734276291086
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_3/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_3/result.json,,6,False,7771,7771,7771,True,28990,-0.9529869672300685,0.9529869672300685
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_6/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_6/result.json,,6,False,5831,5831,5831,True,24264,-1.160033666126624,1.160033666126624
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_1/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/6/gen_1/result.json,,6,False,6740,6740,6740,True,27087,-0.9878332004334062,0.9878332004334062
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_4/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_4/result.json,,9,True,5406,5406,5406,True,16755,-0.5507791253070197,0.5507791253070197
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_0/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_0/result.json,,9,True,3041,3041,3041,True,7576,-0.2801709708525138,0.2801709708525138
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_7/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_7/result.json,,9,True,7324,7324,7324,True,23753,-0.6346458502334541,0.6346458502334541
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_2/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_2/result.json,,9,True,8397,8397,8397,True,22584,-0.4703031214141365,0.4703031214141365
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_5/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_5/result.json,,9,True,4044,4044,4044,True,11431,-0.4075458742849978,0.4075458742849978
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_3/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_3/result.json,,9,False,6665,6665,6665,True,18430,-0.47307518463468085,0.47307518463468085
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_6/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_6/result.json,,9,True,7041,7041,7041,True,20294,-0.5565050851353152,0.5565050851353152
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_1/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/9/gen_1/result.json,,9,True,4962,4962,4962,True,14878,-0.4406428819979978,0.4406428819979978
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_4/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_4/result.json,,11,False,7573,7573,7573,True,21548,-0.6474805513072645,0.6474805513072645
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_0/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_0/result.json,,11,True,7738,7738,7738,True,22675,-0.6265115295193033,0.6265115295193033
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_7/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_7/result.json,,11,False,6891,6891,6891,True,19534,-0.6106502087813275,0.6106502087813275
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_2/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_2/result.json,,11,True,6587,6587,6587,True,17846,-0.5787719916919956,0.5787719916919956
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_5/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_5/result.json,,11,,16000,16000,16000,True,40979,-0.7246151767947137,0.7246151767947137
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_3/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_3/result.json,,11,False,14652,14652,14652,True,37086,-0.6620340883166127,0.6620340883166127
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_6/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_6/result.json,,11,False,9831,9831,9831,True,27280,-0.7403358035860763,0.7403358035860763
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_1/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/11/gen_1/result.json,,11,False,10055,10055,10055,True,27789,-0.6840398302303415,0.6840398302303415
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_4/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_4/result.json,,5,True,2802,2802,2802,True,7312,-0.37780948317394303,0.37780948317394303
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_0/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_0/result.json,,5,True,4062,4062,4062,True,10933,-0.5217491166903807,0.5217491166903807
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_7/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_7/result.json,,5,True,2490,2490,2490,True,6888,-0.38566293030013116,0.38566293030013116
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_2/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_2/result.json,,5,True,2788,2788,2788,True,6983,-0.3875979529702838,0.3875979529702838
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_5/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_5/result.json,,5,True,2899,2899,2899,True,7430,-0.3426948653286683,0.3426948653286683
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_3/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_3/result.json,,5,True,3677,3677,3677,True,9029,-0.42726009056549236,0.42726009056549236
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_6/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_6/result.json,,5,True,4545,4545,4545,True,12284,-0.4468409354813689,0.4468409354813689
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_1/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/5/gen_1/result.json,,5,True,4480,4480,4480,True,12159,-0.47513758638928616,0.47513758638928616
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/3/gen_4/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/3/gen_4/result.json,,3,True,7216,7216,7216,True,21222,-0.5578649848464495,0.5578649848464495
experiment_archive/2025-09-05_13-31-54_deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/3/gen_0/result.json,1987,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/self_classification/aime/deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B/temp_0.6/1987/I/3/gen_0/result.json,,3,False,8408,8408,8408,True,26161,-0.6522460135445044,0.6522460135445044
